batch-16-acum-1,batch-16-acum-2,batch-4-acum-1,batch-32-acum-1,batch-4-acum-4,batch-8-acum-1,batch-2-acum-1,batch-2-acum-8
3.301262,3.988003,3.725845,3.200115,4.570187,3.553012,4.165461,4.619993
3.324537,3.974131,3.759266,3.20105,4.56762,3.537581,4.239045,4.611441
3.382173,4.028417,3.781852,3.249261,4.631145,3.510809,4.138226,4.668632
3.358218,3.966825,3.803797,3.192145,4.585908,3.453075,4.239811,4.629447
3.283408,4.006307,3.92076,3.241763,4.543023,3.528261,4.028397,4.589488
3.328705,3.975521,3.803538,3.19449,4.560755,3.607851,3.963228,4.603199
3.369998,3.994077,3.713388,3.206164,4.600597,3.547792,4.038479,4.645619
3.334709,4.053083,3.611155,3.265411,4.541794,3.58568,4.200334,4.583552
3.348707,3.987801,3.717983,3.196522,4.586256,3.530482,4.157406,4.634018
3.347928,4.00871,3.722548,3.235367,4.569843,3.524761,4.137648,4.613844
3.317232,3.983555,3.796302,3.206574,4.533021,3.505019,4.149997,4.583879
3.328484,3.997133,3.875636,3.217182,4.561024,3.524015,4.181624,4.611524
3.358493,4.013506,3.792629,3.23065,4.605947,3.585461,4.195633,4.65415
3.300022,4.015026,3.696968,3.23432,4.54954,3.502614,4.066484,4.604389
3.335784,3.981281,3.837224,3.198252,4.548288,3.577094,4.147519,4.597259
3.370458,4.018656,3.762674,3.245937,4.581278,3.642464,4.050092,4.633784
3.355506,3.975804,3.644202,3.214663,4.578484,3.602226,4.266745,4.622999
3.270123,3.963674,3.7474,3.195166,4.502024,3.536558,4.062335,4.557
3.301418,3.957423,3.839692,3.19927,4.530903,3.533407,4.169239,4.573657
3.327118,3.988353,3.867344,3.224026,4.55865,3.46854,4.111544,4.598671
3.372607,3.960434,3.865832,3.204468,4.629231,3.591325,4.171581,4.677202
3.373886,3.997271,3.834109,3.236684,4.602436,3.603825,4.01415,4.644772
3.377087,3.979268,3.826729,3.22498,4.580537,3.588251,3.986729,4.624011
3.332273,4.015009,3.576962,3.243404,4.563746,3.490468,4.019568,4.612655
3.271608,4.016576,3.954446,3.238427,4.491634,3.570191,4.107127,4.536225
3.294594,3.975741,3.724023,3.197177,4.482329,3.522283,4.056095,4.541082
3.337008,4.019598,3.880012,3.246093,4.540618,3.451516,4.124428,4.586312
3.301309,4.012994,3.880808,3.235132,4.502146,3.615302,4.022429,4.545339
3.309227,4.004581,3.907076,3.228504,4.523896,3.503777,4.270254,4.573952
3.366421,3.986528,3.777937,3.211938,4.590146,3.531242,3.916582,4.639492
3.337687,4.000027,3.73827,3.230283,4.564039,3.528132,4.244115,4.611652
3.287766,3.985747,3.728698,3.22479,4.51849,3.620283,3.987075,4.563754
3.328762,3.984938,3.817001,3.231956,4.532197,3.545314,3.989974,4.571912
3.284935,3.98827,3.756504,3.23015,4.521577,3.535936,4.048307,4.56907
3.320434,3.98428,3.766603,3.214047,4.514755,3.486598,4.10946,4.559156
3.256757,3.96562,3.697979,3.195959,4.489819,3.546493,4.056951,4.533367
3.372331,3.962597,3.861578,3.189416,4.550437,3.52745,3.912086,4.592517
3.238158,3.939317,3.752058,3.166484,4.454904,3.558313,4.244431,4.500615
3.306874,3.946366,3.849326,3.167376,4.537278,3.541974,3.827737,4.581159
3.320602,4.008404,3.806035,3.23774,4.527627,3.543223,3.90057,4.570624
3.339173,3.966963,3.718789,3.195357,4.538397,3.516706,4.135376,4.581524
3.30684,3.964553,3.586256,3.197745,4.534527,3.571144,3.832409,4.580504
3.272812,3.992017,3.763004,3.213725,4.488396,3.43833,3.905635,4.529138
3.386504,3.984021,3.730372,3.211835,4.535782,3.61897,4.249952,4.5812
3.31656,3.992604,3.774294,3.229099,4.50137,3.452945,4.031692,4.545022
3.318079,3.996412,3.846338,3.225492,4.53844,3.595754,4.024968,4.584833
3.395469,3.939742,3.698875,3.170619,4.575166,3.527894,4.155933,4.614588
3.313736,3.988291,3.837895,3.212428,4.507653,3.532835,4.124856,4.551792
3.325376,3.978098,3.907166,3.216694,4.530852,3.537986,4.011574,4.573389
3.354976,4.004592,3.648372,3.242878,4.565,3.461488,4.115929,4.608749
3.356962,3.967416,3.71461,3.229048,4.525788,3.527318,4.191319,4.566012
3.355068,4.048335,3.812413,3.290136,4.535842,3.471203,4.156909,4.574303
3.262728,3.969279,3.884263,3.234004,4.482678,3.576779,4.125831,4.533175
3.317168,3.974264,3.832233,3.231379,4.522114,3.538845,4.170598,4.560377
3.273425,4.023423,3.669114,3.267105,4.490127,3.515473,4.130187,4.53276
3.243665,3.991562,3.747759,3.249395,4.431211,3.462315,4.023482,4.479595
3.324468,3.947506,3.653928,3.186662,4.487466,3.472156,4.194298,4.529422
3.34555,3.994304,3.808575,3.246701,4.520946,3.529054,4.162172,4.557581
3.375875,3.985156,3.764589,3.233689,4.527737,3.60784,4.028094,4.567574
3.383788,3.961664,3.753786,3.213552,4.535715,3.538836,3.941038,4.574367
3.38753,3.966923,3.808848,3.201168,4.559571,3.56365,3.943604,4.592792
3.31866,3.966267,3.617267,3.209112,4.510804,3.590464,3.995925,4.549085
3.352447,3.946768,3.734222,3.178789,4.532804,3.573031,3.99322,4.572621
3.391456,3.953603,3.675398,3.184758,4.559038,3.472197,4.150062,4.596968
3.31819,3.937939,3.718461,3.188042,4.471547,3.576956,4.12985,4.515236
3.28917,3.97305,3.711097,3.223292,4.492202,3.487261,3.931557,4.532782
3.31195,3.982662,3.852429,3.221644,4.517811,3.566679,4.20289,4.563064
3.330577,3.946071,3.815275,3.183799,4.508744,3.519061,4.041305,4.55049
3.312878,3.957126,3.686463,3.190535,4.518813,3.407883,4.26371,4.5617
3.274807,3.956216,3.783433,3.200042,4.489807,3.572721,4.06636,4.528493
3.302181,3.94976,3.641973,3.169567,4.516418,3.449006,3.933448,4.554833
3.327186,3.907213,3.634537,3.147915,4.512075,3.459358,4.166524,4.550406
3.306351,4.006518,3.837307,3.242699,4.497841,3.41224,3.914943,4.536201
3.322767,3.997832,3.812075,3.235142,4.513923,3.475614,4.239314,4.552336
3.266182,3.954964,3.793342,3.197291,4.458242,3.519323,4.102382,4.49469
3.255308,3.970206,3.781332,3.204494,4.447681,3.506462,4.013206,4.485863
3.311128,3.947563,3.841671,3.19096,4.522884,3.624659,4.021576,4.560053
3.293842,3.970089,3.839298,3.213962,4.522452,3.474841,4.110612,4.559933
3.353197,3.995286,3.692959,3.22824,4.509205,3.537349,4.183813,4.546063
3.290848,3.916191,3.692015,3.169412,4.487563,3.47993,3.949169,4.534356
3.282874,3.927024,3.7343,3.182659,4.475368,3.488408,4.170871,4.513594
3.356425,3.946555,3.740278,3.202565,4.517588,3.594694,4.115018,4.554639
3.26919,3.932199,3.711519,3.172702,4.46336,3.523419,4.162017,4.500551
3.285185,3.969186,3.829618,3.211239,4.462519,3.391852,3.914714,4.500435
3.26207,3.925068,3.614939,3.175234,4.465699,3.477221,4.18083,4.507134
3.215541,3.933021,3.843085,3.183743,4.42265,3.449211,4.225392,4.466128
3.285256,3.915931,3.667454,3.15779,4.493891,3.534907,4.090024,4.530499
3.256934,3.909958,3.705283,3.167527,4.444392,3.434476,4.118196,4.480992
3.276799,3.924474,3.772089,3.17751,4.470548,3.446567,4.117956,4.507298
3.321964,3.96432,3.74786,3.209189,4.489205,3.484922,4.118903,4.522882
3.313172,3.956832,3.724451,3.200976,4.517601,3.398307,4.085037,4.557095
3.33778,3.952474,3.638328,3.179535,4.49363,3.526726,4.112803,4.528262
3.238249,3.926645,3.719744,3.179421,4.427593,3.573854,4.153911,4.462506
3.263242,3.97541,3.726167,3.221149,4.453813,3.543814,4.070164,4.494114
3.235221,3.983309,3.679456,3.222211,4.412793,3.433939,4.021577,4.451754
3.279545,3.966852,3.639274,3.208763,4.452302,3.426567,3.972893,4.492321
3.284025,3.903893,3.643613,3.145305,4.469407,3.52086,4.127384,4.505769
3.223939,3.929153,3.718445,3.169032,4.400499,3.419092,4.058894,4.43735
3.301862,3.9339,3.766474,3.169096,4.460969,3.502227,4.109071,4.494431
3.306787,3.954342,3.83788,3.185904,4.48348,3.486509,3.900758,4.524308
3.240986,3.936745,3.737741,3.184242,4.437515,3.541308,3.774051,4.477649
3.282345,3.914588,3.761255,3.168403,4.461912,3.485722,3.907228,4.499269
3.306413,3.946146,3.769526,3.186807,4.502515,3.420041,4.147656,4.544091
3.192195,3.926226,3.767633,3.165325,4.425012,3.462606,3.918141,4.465792
3.279161,3.906858,3.574936,3.165262,4.470879,3.408883,4.200392,4.513863
3.270159,3.943002,3.752248,3.200325,4.444087,3.493235,4.22939,4.480693
3.313856,3.950092,3.611372,3.195718,4.471713,3.397818,4.035192,4.51034
3.228756,3.919298,3.737603,3.170379,4.427855,3.315977,4.058508,4.467902
3.290019,3.888684,3.787555,3.141608,4.469837,3.508274,3.992314,4.505539
3.323605,3.893548,3.724208,3.145313,4.479989,3.53762,3.961127,4.516036
3.280986,3.955493,3.830985,3.204474,4.434335,3.428979,4.00826,4.47323
3.285606,3.875135,3.771812,3.123871,4.458062,3.566506,4.193852,4.496258
3.278768,3.946616,3.890231,3.210054,4.465847,3.461818,4.058534,4.505999
3.277395,3.887048,3.622897,3.151321,4.432548,3.392017,3.971273,4.466212
3.308214,3.942697,3.681504,3.215272,4.464085,3.49247,4.147525,4.498333
3.314419,3.942226,3.720502,3.195324,4.480453,3.441639,3.934601,4.516328
3.353357,3.930987,3.731739,3.186014,4.50203,3.470357,3.875111,4.53703
3.26873,3.921546,3.657568,3.165211,4.43577,3.523287,4.253144,4.475019
3.223155,3.915276,3.702584,3.157453,4.427079,3.502378,3.913766,4.470382
3.243295,3.936751,3.662233,3.187493,4.419123,3.496346,3.878051,4.456212
3.329205,3.951657,3.665656,3.201711,4.498966,3.438273,4.038704,4.53965
3.310116,3.932729,3.836388,3.163271,4.4503,3.509922,4.039003,4.490648
3.381608,3.935659,3.666815,3.168933,4.541426,3.419965,4.01428,4.582034
3.359022,3.898345,3.720385,3.14468,4.516184,3.488106,3.933272,4.553844
3.322988,3.896017,3.886506,3.128495,4.483898,3.51072,3.96331,4.517913
3.261028,3.963531,3.807375,3.211389,4.445412,3.490872,4.014927,4.481976
3.275975,3.961449,3.713138,3.213952,4.428527,3.461863,4.065721,4.469296
3.294959,3.946381,3.81061,3.178727,4.47927,3.442577,3.941304,4.515899
3.282347,3.918441,3.698232,3.168091,4.425738,3.47245,3.952286,4.464392
3.257094,3.966844,3.886617,3.209834,4.424588,3.564132,4.191571,4.455027
3.273165,3.908554,3.676914,3.146704,4.426877,3.511986,4.093816,4.464309
3.256032,3.900432,3.731903,3.146755,4.399847,3.518456,4.199609,4.437011
3.30682,3.920559,3.671382,3.15537,4.441261,3.439444,4.077036,4.477621
3.224902,3.928143,3.728795,3.179667,4.389915,3.395259,3.958259,4.428151
3.245427,3.8946,3.701271,3.142795,4.420683,3.466691,3.999475,4.458778
3.233084,3.891592,3.707671,3.148979,4.404043,3.403311,3.930372,4.443007
3.24032,3.936905,3.695568,3.197188,4.427265,3.417669,3.895129,4.466057
3.244779,3.904893,3.585282,3.162917,4.416481,3.536079,4.141621,4.450708
3.144286,3.85053,3.691712,3.100755,4.3276,3.595056,4.077619,4.36517
3.294567,3.911789,3.84635,3.166743,4.432269,3.354393,3.870083,4.464173
3.254975,3.902952,3.744329,3.153132,4.427101,3.460099,4.016074,4.470318
3.280998,3.903137,3.753783,3.161191,4.45897,3.529018,4.02583,4.496012
3.290821,3.92805,3.726617,3.188421,4.430956,3.389237,3.946482,4.465631
3.210719,3.933744,3.758218,3.193744,4.350738,3.440555,3.921903,4.3902
3.322495,3.926355,3.819073,3.19152,4.455451,3.518201,4.025955,4.489809
3.226377,3.91919,3.666646,3.187604,4.362969,3.447326,4.002923,4.400214
3.272331,3.917542,3.616138,3.190528,4.450299,3.436291,3.980846,4.481312
3.28582,3.921778,3.73129,3.17762,4.43579,3.531767,3.895492,4.469599
3.285131,3.880894,3.797304,3.144027,4.43282,3.432113,3.951704,4.468505
3.234472,3.931934,3.602487,3.187312,4.394239,3.39733,4.083931,4.429043
3.259495,3.898935,3.66246,3.160316,4.405947,3.547925,3.965147,4.444215
3.260843,3.935424,3.809635,3.194789,4.443655,3.448167,4.05597,4.479671
3.230421,3.902953,3.758947,3.151542,4.39853,3.431546,3.978537,4.429566
3.273173,3.912837,3.778187,3.152612,4.441437,3.401381,4.056671,4.478496
3.205938,3.938967,3.755333,3.200557,4.376814,3.539869,3.910043,4.410702
3.267633,3.946746,3.679378,3.199597,4.429707,3.420994,3.909515,4.462555
3.24887,3.897213,3.670583,3.152289,4.404392,3.485097,4.023132,4.438939
3.259958,3.916126,3.679178,3.171914,4.413785,3.332636,4.088806,4.451162
3.254474,3.935223,3.709389,3.200949,4.385766,3.53676,3.711069,4.417995
3.235826,3.864905,3.675847,3.119695,4.382305,3.519838,3.933047,4.42135
3.194539,3.927749,3.766345,3.172264,4.337265,3.508513,3.833632,4.373637
3.294574,3.880671,3.602321,3.14852,4.425086,3.471904,3.892628,4.454161
3.249164,3.898929,3.705136,3.160807,4.40027,3.414495,3.899044,4.425978
3.218981,3.871854,3.675775,3.135948,4.391238,3.335308,4.033295,4.433888
3.200463,3.856899,3.733435,3.131978,4.348894,3.470238,3.959455,4.383956
3.261967,3.910035,3.717435,3.183459,4.433866,3.48592,4.094692,4.467467
3.300748,3.959558,3.743608,3.227793,4.448185,3.395821,4.141677,4.475796
3.242504,3.93804,3.795269,3.204036,4.384774,3.500922,4.046071,4.419234
3.290355,3.905238,3.587256,3.169828,4.429599,3.42089,4.205191,4.460507
3.305963,3.881122,3.561182,3.133948,4.472422,3.348315,3.891915,4.501277
3.211864,3.87339,3.609788,3.125113,4.356675,3.47542,4.121115,4.389592
3.220419,3.933309,3.673259,3.202084,4.373417,3.468405,4.08021,4.40542
3.267603,3.884053,3.747918,3.153814,4.409554,3.488568,3.837864,4.441328
3.182939,3.908297,3.701548,3.166925,4.321963,3.45611,3.984766,4.353003
3.273667,3.913226,3.689519,3.177999,4.427522,3.453621,3.921094,4.46111
3.255914,3.856513,3.848172,3.130512,4.399096,3.417746,3.946202,4.427126
3.2353,3.947462,3.703634,3.199663,4.357865,3.465929,3.872231,4.382918
3.283927,3.857465,3.638745,3.116706,4.42751,3.496772,4.047381,4.459163
3.270535,3.889291,3.718147,3.155987,4.399011,3.482828,3.990694,4.430667
3.240699,3.87225,3.754157,3.139117,4.376991,3.482213,3.929431,4.408187
3.335415,3.860945,3.604579,3.117097,4.450126,3.482132,3.784327,4.484697
3.249281,3.859278,3.721905,3.125545,4.392758,3.457655,3.8893,4.424398
3.22431,3.845564,3.681193,3.116529,4.366353,3.432814,3.783322,4.397446
3.210872,3.909506,3.70771,3.169277,4.392902,3.384377,4.065115,4.419951
3.310098,3.876415,3.721432,3.138613,4.444323,3.483717,3.915998,4.480177
3.213618,3.929246,3.749688,3.173325,4.350942,3.44543,3.883499,4.390464
3.296159,3.86552,3.7418,3.122753,4.418878,3.486539,4.057007,4.452463
3.240864,3.91178,3.81257,3.166602,4.376031,3.463122,3.979455,4.409908
3.228992,3.849401,3.630109,3.104209,4.371504,3.390038,3.913717,4.405986
3.290215,3.890848,3.600351,3.145339,4.40484,3.459517,3.778373,4.43785
3.212989,3.864571,3.829452,3.132427,4.346504,3.443778,3.928411,4.380142
3.26699,3.907952,3.680625,3.170535,4.401077,3.385174,3.768601,4.431569
3.243186,3.870851,3.707832,3.133633,4.362657,3.514186,3.983379,4.402721
3.235612,3.88836,3.683902,3.151454,4.349226,3.390617,3.935843,4.380432
3.208084,3.86944,3.592609,3.132576,4.307318,3.374121,3.885612,4.341486
3.313368,3.851526,3.734163,3.121572,4.441928,3.420404,3.905529,4.475194
3.190027,3.844536,3.632479,3.109729,4.308892,3.420924,4.027051,4.340659
3.227817,3.881752,3.61346,3.136019,4.331885,3.411912,3.753533,4.366378
3.320982,3.900624,3.656942,3.16026,4.44676,3.465448,4.078703,4.481829
3.209606,3.861016,3.595358,3.110775,4.314328,3.386697,3.941976,4.346342
3.207422,3.862224,3.743004,3.111445,4.334602,3.51621,3.855389,4.36798
3.247867,3.863268,3.511491,3.124815,4.391431,3.449943,3.983961,4.421925
3.185216,3.854822,3.674197,3.113287,4.308083,3.481621,4.033825,4.340666
3.308055,3.870353,3.622003,3.128086,4.43249,3.430162,3.930881,4.463274
3.289549,3.856629,3.667618,3.104419,4.394769,3.42706,4.08696,4.428208
3.220248,3.86303,3.760682,3.112777,4.342299,3.460713,3.991133,4.379965
3.248367,3.905024,3.688418,3.153873,4.383361,3.395786,3.937566,4.415462
3.220297,3.832845,3.741167,3.098023,4.329033,3.352298,3.921861,4.362638
3.20501,3.92745,3.679935,3.174443,4.331907,3.498505,3.895835,4.364923
3.222238,3.868527,3.681951,3.119486,4.349826,3.447146,3.965834,4.380937
3.297078,3.87951,3.620689,3.150125,4.399852,3.367973,4.093143,4.425571
3.275038,3.883916,3.62999,3.156822,4.389904,3.415797,3.831047,4.418817
3.240198,3.902763,3.787627,3.164184,4.387439,3.444988,3.984611,4.415741
3.178847,3.849166,3.532611,3.123264,4.345077,3.444238,3.906676,4.381986
3.250506,3.878992,3.58473,3.143338,4.368535,3.283803,4.064417,4.403667
3.292329,3.872737,3.671561,3.131246,4.397761,3.462394,3.92099,4.426179
3.292587,3.869858,3.663006,3.122652,4.404793,3.383802,3.813212,4.432056
3.209735,3.855659,3.743257,3.112469,4.331142,3.438249,4.100094,4.35813
3.246814,3.8771,3.64674,3.139739,4.377609,3.466149,3.710899,4.410441
3.22773,3.830663,3.705019,3.088886,4.36665,3.420694,3.941407,4.399005
3.236038,3.864509,3.674554,3.133756,4.348869,3.532606,3.722394,4.381692
3.257793,3.884049,3.566973,3.160765,4.355402,3.554401,3.979923,4.388629
3.274233,3.885398,3.624255,3.149915,4.371263,3.365073,4.093756,4.402822
3.260899,3.81458,3.689956,3.076221,4.364915,3.373514,3.760507,4.398909
3.248109,3.900136,3.724807,3.153345,4.379965,3.413325,3.721268,4.404062
3.191845,3.847125,3.691259,3.108858,4.325916,3.420994,3.933911,4.356833
3.273864,3.886593,3.651857,3.145562,4.388825,3.364661,3.963945,4.420322
3.220357,3.862915,3.733145,3.11935,4.342903,3.494339,3.929,4.374784
3.206425,3.860364,3.741734,3.116446,4.340684,3.431863,3.947069,4.370762
3.248819,3.893021,3.615626,3.14893,4.383314,3.342844,3.935391,4.40826
3.2131,3.826827,3.699903,3.088888,4.333319,3.443899,3.8001,4.361934
3.226597,3.819398,3.593103,3.069236,4.35303,3.367231,3.910193,4.376025
3.232017,3.884686,3.597498,3.137019,4.351587,3.303873,3.789145,4.386745
3.179224,3.896852,3.583553,3.153281,4.325288,3.442184,3.941227,4.351811
3.220672,3.840125,3.653194,3.106102,4.355329,3.38545,3.985613,4.384876
3.246498,3.908556,3.687588,3.176823,4.366236,3.357531,3.758481,4.394431
3.202307,3.910335,3.723216,3.174401,4.315366,3.438655,4.032149,4.344788
3.219625,3.873249,3.389182,3.144352,4.313519,3.384269,3.954299,4.342112
3.242439,3.886839,3.785281,3.151935,4.337675,3.402943,3.863156,4.36452
3.25663,3.832824,3.659699,3.098849,4.348189,3.454188,3.783389,4.375026
3.160245,3.879118,3.626941,3.145359,4.274056,3.362959,3.953666,4.304637
3.210167,3.840957,3.545306,3.109752,4.350255,3.429677,3.98895,4.383054
3.234739,3.886512,3.601253,3.147148,4.343992,3.392157,3.961054,4.367708
3.241001,3.821487,3.630616,3.094726,4.342537,3.366843,3.952446,4.368822
3.276559,3.856103,3.753489,3.113516,4.402758,3.465717,3.834329,4.424342
3.20452,3.861245,3.622318,3.124714,4.320601,3.313044,3.758793,4.349429
3.275881,3.841737,3.67424,3.109811,4.37722,3.49772,4.018577,4.402576
3.188419,3.873749,3.52075,3.138179,4.319883,3.4351,3.801674,4.351681
3.203524,3.832568,3.607265,3.107823,4.315205,3.47477,3.689698,4.346203
3.227731,3.870901,3.677915,3.141605,4.326335,3.431167,4.067604,4.356651
3.214195,3.906871,3.684585,3.171344,4.30849,3.435098,3.649078,4.345384
3.236462,3.826002,3.595534,3.096303,4.337636,3.384237,4.102234,4.363998
3.23685,3.880902,3.664831,3.140203,4.340364,3.417058,4.059145,4.367637
3.183963,3.866044,3.603065,3.13059,4.286875,3.456421,3.981018,4.315354
3.189645,3.83044,3.771344,3.085763,4.30513,3.350091,3.806083,4.333213
3.202727,3.849686,3.622602,3.106283,4.304815,3.419422,4.041189,4.333302
3.233191,3.831974,3.598378,3.103031,4.384556,3.490214,4.025865,4.416024
3.279787,3.797648,3.597079,3.053275,4.393874,3.455712,3.650391,4.423898
3.234478,3.901412,3.647298,3.161821,4.355372,3.343297,4.019152,4.387006
3.227156,3.860534,3.623641,3.129601,4.332902,3.435125,3.98628,4.361039
3.201829,3.843083,3.623427,3.114039,4.299671,3.465837,3.845735,4.327644
3.115703,3.853994,3.681368,3.127915,4.217146,3.371248,3.746021,4.245567
3.25898,3.877169,3.660032,3.136484,4.363931,3.478604,3.798623,4.391988
3.212389,3.920604,3.601067,3.1694,4.308011,3.477297,4.008752,4.339653
3.253615,3.821907,3.616484,3.087288,4.352457,3.414768,3.857117,4.380152
3.195834,3.828636,3.640651,3.094565,4.284468,3.483843,4.040257,4.314128
3.212827,3.840286,3.775819,3.095101,4.322225,3.35336,3.868181,4.35541
3.239059,3.819535,3.581892,3.090811,4.325298,3.429981,3.957028,4.360782
3.196099,3.838992,3.518489,3.093214,4.302491,3.407856,4.029933,4.328382
3.232557,3.814638,3.594903,3.075835,4.324984,3.450064,3.854113,4.354431
3.219041,3.847251,3.570883,3.110166,4.310471,3.346417,3.856941,4.345187
3.211876,3.840892,3.617051,3.112863,4.323413,3.311706,3.903147,4.353088
3.252543,3.838177,3.609179,3.116176,4.35367,3.532638,3.674167,4.379234
3.281602,3.832003,3.649247,3.102911,4.377473,3.393088,3.927709,4.407701
3.1564,3.836859,3.691999,3.108348,4.284758,3.468086,3.865414,4.31581
3.159868,3.844787,3.667319,3.129271,4.290237,3.41062,3.988912,4.317994
3.177518,3.812241,3.727808,3.091007,4.285037,3.457865,3.849257,4.309424
3.199005,3.818233,3.687202,3.088155,4.299587,3.463756,3.902934,4.330535
3.177695,3.823351,3.636005,3.106237,4.30476,3.417731,3.992977,4.334127
3.227982,3.898633,3.681499,3.172939,4.341004,3.478086,3.937557,4.369095
3.206629,3.849404,3.571222,3.130389,4.304826,3.340185,3.837195,4.330122
3.266534,3.877726,3.611443,3.151929,4.366487,3.430403,3.627396,4.393147
3.256792,3.815322,3.605256,3.081236,4.325707,3.375394,3.963064,4.355964
3.174735,3.858648,3.572311,3.123984,4.260341,3.383774,3.920582,4.293059
3.179193,3.863788,3.748637,3.12872,4.266431,3.450477,3.87729,4.298377
